length,height,edge,ni,thetax,thetay,thetaz,Ext. maxima,wavelgth ext. max.,Sca. maxima,wavelgth sca. max.,Abs. maxima,wavelgth abs. max.,EF. maxima,wavelgth ef. max.
142.0,12.3,0.43,1.34,84.0,84.0,0.0,33216.50261570989,763.0,7569.215445388116,760.0,25781.464207974295,763.0,1.2825391121625485,787.0
109.0,19.7,0.66,1.68,36.0,33.0,27.0,23801.766302463755,703.0,11536.221573184856,703.0,12265.5447292789,703.0,1.1733786829392967,742.0
72.0,18.4,0.02,1.45,78.0,78.0,0.0,24470.219792296517,712.0,5650.50534113749,712.0,18829.18501965305,709.0,1.2285575690034352,718.0
115.0,11.7,0.53,1.05,30.0,3.0,45.0,20928.42826705672,601.0,3513.4326024058355,607.0,17531.654904729363,601.0,1.1680026364067524,604.0
116.0,17.6,0.51,1.67,15.0,3.0,69.0,32958.5611829433,772.0,11103.973851683488,769.0,22026.84144848008,775.0,1.2894887326726148,805.0
112.0,13.0,0.25,1.42,27.0,36.0,3.0,26581.985342592525,766.0,7198.522649340659,763.0,19414.996716816404,766.0,1.2194549850816592,772.0
131.0,9.2,0.47,1.69,63.0,3.0,63.0,9735.687592385859,937.0,1827.213689755231,937.0,7915.340453126804,940.0,1.0654064001667598,949.0
98.0,10.4,0.9,1.71,33.0,54.0,21.0,4160.682437013939,793.0,534.8324088964437,793.0,3625.8500281174956,793.0,1.0325432469402454,811.0
90.0,10.2,0.4,1.03,0.0,27.0,18.0,8386.213620084125,598.0,552.5674426635414,601.0,7841.641489494458,598.0,1.065586387941398,598.0
88.0,8.3,0.38,1.73,12.0,66.0,87.0,11389.884459992696,913.0,1047.3094268500845,913.0,10342.575033142612,913.0,1.0964679140448044,919.0
120.0,12.0,0.62,1.19,21.0,66.0,39.0,6222.40630490618,631.0,1594.1273676139817,637.0,4665.6030910276895,631.0,1.0552042778948052,637.0
91.0,11.1,0.82,1.91,87.0,48.0,45.0,9842.169662820907,820.0,2390.561495155189,820.0,7451.608167665718,820.0,1.0541996026694938,847.0
74.0,9.9,0.13,1.21,33.0,72.0,42.0,1536.0853310104378,676.0,190.51259421830628,676.0,1345.5727367921315,676.0,1.0117074185770114,676.0
145.0,12.0,0.49,1.87,51.0,90.0,42.0,1942.298586469134,496.0,207.99196726173818,997.0,1822.5080151068705,496.0,1.0099844939211367,769.0
132.0,18.1,0.23,1.36,78.0,63.0,42.0,25089.751847127332,754.0,12164.753615561536,754.0,12924.998231565796,754.0,1.249337509811318,757.0
124.0,19.5,0.89,1.49,30.0,39.0,87.0,24776.94321539167,670.0,8740.92467064717,670.0,16036.018544744502,670.0,1.1873731718765572,688.0
134.0,19.3,0.84,1.25,0.0,36.0,21.0,17709.862996375996,598.0,4163.33332348359,601.0,13577.234089837446,595.0,1.1854531970227928,607.0
93.0,9.1,0.07,1.61,15.0,69.0,42.0,4722.5669236596395,934.0,478.44476211322853,934.0,4244.122161546411,934.0,1.0346079745280428,934.0
129.0,12.1,0.52,1.43,57.0,84.0,45.0,1296.3668889094138,784.0,262.5062949674161,784.0,1033.8605939419976,784.0,1.013504107248821,787.0
88.0,17.8,0.97,1.33,42.0,63.0,3.0,3057.6290473413865,601.0,183.49590406115794,604.0,2883.3995618933313,598.0,1.028313891744817,619.0
121.0,20.0,0.02,1.87,87.0,9.0,81.0,5144.6338347623405,514.0,644.7874249191891,520.0,4536.274448239363,511.0,1.0306994424455995,457.0
116.0,9.7,0.58,1.37,21.0,90.0,3.0,2189.4333032074146,754.0,356.6260255469574,751.0,1835.6584929256114,754.0,1.0188232105740875,757.0
109.0,8.6,0.1,1.54,24.0,15.0,51.0,16740.116735150717,901.0,2155.744036158947,901.0,14584.37269899177,901.0,1.1256356870693895,904.0
89.0,17.3,0.31,1.94,72.0,63.0,6.0,30390.95822222317,919.0,10172.784734538116,919.0,20218.173487685053,919.0,1.2756781875738024,937.0
116.0,17.8,0.81,1.17,78.0,30.0,15.0,13650.210789744711,580.0,2057.7520393902014,583.0,11659.739798028888,577.0,1.1195842344359477,595.0
123.0,13.4,0.0,1.37,9.0,9.0,24.0,29836.183113931467,841.0,5644.716676384101,844.0,24446.235894901874,838.0,1.2248496057853413,805.0
88.0,9.9,0.32,1.92,90.0,69.0,33.0,12580.310002655771,910.0,2166.085885006283,907.0,10430.24993556786,910.0,1.102487175961671,958.0
93.0,18.2,0.61,1.19,90.0,57.0,36.0,8087.770057388442,580.0,1019.1703835926719,583.0,7091.024249876067,580.0,1.0802089722232169,592.0
155.0,8.5,0.4,1.0,69.0,54.0,87.0,4674.39386426361,661.0,1058.584362686915,661.0,3615.8095015766953,661.0,1.0303178668733475,658.0
89.0,15.6,0.65,1.11,18.0,63.0,57.0,4527.648527112761,562.0,381.86764889460756,571.0,4176.22761404551,559.0,1.0462166022519623,568.0
124.0,11.0,0.74,1.9,33.0,27.0,87.0,27507.35993751889,847.0,11394.524894311704,844.0,16178.506816384497,847.0,1.1939495220746685,877.0
75.0,13.2,0.42,1.7,63.0,12.0,48.0,6595.749876383054,787.0,921.9391668527578,787.0,5673.810709530296,787.0,1.0405075711139604,829.0
87.0,11.9,0.58,1.9,3.0,81.0,81.0,16706.03503299064,811.0,3419.190831412274,808.0,13314.712955579442,814.0,1.1060553243599722,853.0
107.0,8.6,0.84,1.92,84.0,66.0,87.0,988.616042546653,502.0,42.810518666951225,517.0,949.6441844559376,502.0,1.0163949493487607,427.0
70.0,13.4,0.69,1.2,27.0,87.0,63.0,1898.5634393425935,568.0,93.55461908640245,577.0,1810.393718908439,568.0,1.0210774464298424,580.0
91.0,19.2,0.28,1.51,60.0,81.0,15.0,21452.67943684416,730.0,8161.508379696592,730.0,13291.171057147567,730.0,1.2095188263942585,739.0
121.0,17.3,0.15,1.86,84.0,60.0,87.0,4664.54579799658,511.0,525.8042673869709,520.0,4162.600975493401,511.0,1.047425005878904,406.0
73.0,12.2,0.22,1.51,51.0,69.0,27.0,4132.168389310725,778.0,618.4466289638203,778.0,3513.7217603469044,778.0,1.0415696680401083,787.0
81.0,19.5,0.9,1.14,39.0,42.0,3.0,3054.425402679599,556.0,126.3239398617111,568.0,2938.3888613679605,556.0,1.0325339574222832,571.0
92.0,9.6,0.98,1.96,81.0,90.0,72.0,419.83876359154806,505.0,8.299365624813674,520.0,412.208412151631,505.0,1.008328041693049,424.0
132.0,10.4,0.52,1.78,48.0,63.0,12.0,12510.735387535518,952.0,2757.7993221598736,943.0,9807.797444295762,955.0,1.1101715073775784,961.0
135.0,8.8,0.07,1.16,84.0,3.0,69.0,4537.475352153994,751.0,766.1811852114429,751.0,3771.2941669425513,751.0,1.0266716940136948,754.0
63.0,12.3,0.06,1.95,0.0,51.0,27.0,8538.188904976927,940.0,1254.1020094179476,940.0,7284.086895558979,940.0,1.0677144880135234,955.0
61.0,14.2,0.84,1.19,48.0,78.0,45.0,365.4356101298785,520.0,4.431245827584462,565.0,362.1591227772563,520.0,1.006056115059027,565.0
102.0,18.8,0.07,1.03,48.0,3.0,63.0,15180.73629145634,619.0,2613.1311674963035,619.0,12640.266589768344,616.0,1.1148454416578337,619.0
110.0,18.1,0.62,1.88,39.0,30.0,6.0,30879.164907566766,835.0,12853.614484411093,832.0,18034.152640022246,835.0,1.222797827720767,865.0
109.0,15.5,0.08,1.24,39.0,6.0,69.0,32358.97868025565,703.0,11063.145963384082,703.0,21295.832716871566,703.0,1.2710721856029128,706.0
94.0,13.7,0.18,1.36,15.0,18.0,72.0,34995.64100032237,742.0,9656.406095601349,742.0,25339.234904721023,742.0,1.305130999400296,745.0
99.0,8.8,0.15,1.16,21.0,57.0,72.0,11148.430899323886,727.0,1017.1556458287469,727.0,10131.27525349514,727.0,1.0773363416629171,727.0
131.0,8.8,0.59,1.84,75.0,78.0,6.0,28828.283539338947,979.0,7280.337092066104,979.0,21550.11105312267,976.0,1.2533066975682934,988.0
132.0,11.1,0.3,1.25,36.0,12.0,78.0,19228.30473613,766.0,3447.214452181166,766.0,15835.098573275349,763.0,1.1441437793172535,763.0
146.0,18.6,0.76,1.7,30.0,90.0,90.0,40227.03814297839,775.0,23023.86493918509,775.0,17203.1732037933,775.0,1.3534270406138953,793.0
150.0,14.2,0.15,1.62,66.0,84.0,9.0,31744.547690002473,961.0,9028.274983898304,955.0,22988.18735148843,964.0,1.2742468244338723,961.0
158.0,11.6,0.19,1.59,81.0,90.0,15.0,41702.43413976141,970.0,11844.670847295456,967.0,29959.921687126534,970.0,1.3387983660805691,967.0
71.0,9.2,0.15,1.62,72.0,45.0,24.0,8108.0699381646145,832.0,857.9456240729387,832.0,7250.124314091676,832.0,1.0659947617184309,847.0
158.0,10.9,0.37,1.44,12.0,39.0,30.0,26275.730842380417,838.0,7154.361142932259,838.0,19121.369699448158,838.0,1.193637436473526,841.0
132.0,14.2,0.83,1.17,33.0,69.0,90.0,16512.160733007488,613.0,3066.962699462687,616.0,13485.274146247626,613.0,1.1431828206061516,619.0
69.0,15.0,0.24,1.19,48.0,78.0,54.0,658.1517606258211,508.0,43.676622363825516,622.0,643.7995614142914,508.0,1.0117328194046438,532.0
146.0,9.1,0.22,1.95,78.0,12.0,48.0,5360.430936776564,799.0,577.1996618379762,790.0,4876.281972188102,799.0,1.029387020522702,814.0
148.0,9.3,0.8,1.4,21.0,57.0,0.0,10209.461236576417,766.0,2081.8061150890517,769.0,8148.580193105415,766.0,1.0917368301006551,772.0
68.0,8.6,0.42,1.8,72.0,60.0,30.0,4643.225655473673,838.0,463.1865206590528,838.0,4180.03913481462,838.0,1.0391301182273003,859.0
142.0,11.1,0.52,1.99,12.0,78.0,84.0,8916.774381242432,784.0,1735.039283321873,781.0,7251.174779018053,787.0,1.0204242067567153,541.0
146.0,18.7,0.02,1.09,72.0,18.0,30.0,44238.47767385372,682.0,14670.126752344891,664.0,29783.117838407343,679.0,1.2678387268623397,685.0
116.0,17.8,0.88,1.95,72.0,60.0,78.0,3271.235599229269,613.0,330.6819400972894,805.0,2997.949825842213,610.0,1.0356305401158201,451.0
61.0,15.9,0.43,1.8,51.0,90.0,81.0,3896.7789997202676,751.0,729.6899654282929,745.0,3174.863835293422,751.0,1.0337133652537198,781.0
122.0,10.7,0.61,1.79,39.0,27.0,54.0,11686.318217088678,904.0,2547.3933010448036,901.0,9152.598110395998,904.0,1.081525563545829,919.0
110.0,10.1,0.89,1.67,57.0,66.0,0.0,18559.589961812926,787.0,4332.699671923281,787.0,14226.890289889645,787.0,1.131949421881583,802.0
60.0,8.5,0.85,1.25,69.0,33.0,66.0,336.17616787439863,580.0,7.086953661955022,583.0,329.34657179443786,580.0,1.0043755559290746,592.0
153.0,15.3,0.09,1.61,12.0,57.0,33.0,17076.58214484817,958.0,4971.785323012582,952.0,13554.862435891633,997.0,1.114843206049975,958.0
115.0,15.5,0.51,1.42,39.0,6.0,57.0,21799.261342237416,709.0,6633.3145593819045,709.0,15165.946782855512,709.0,1.1765352263580604,721.0
70.0,16.0,0.56,1.49,78.0,48.0,6.0,10169.746992121743,634.0,1347.1491188746768,634.0,8822.597873247067,634.0,1.0744509068707537,667.0
63.0,18.4,0.22,1.28,36.0,0.0,30.0,7914.521226703647,607.0,640.6085105295033,610.0,7284.173368139228,607.0,1.0686027405739549,625.0
66.0,10.1,0.2,1.64,63.0,81.0,51.0,831.2618078486805,826.0,100.62386137454905,826.0,730.6379464741315,826.0,1.0093907820956034,832.0
101.0,8.2,0.22,1.23,60.0,45.0,78.0,2476.720296778592,757.0,228.89958631370837,760.0,2249.0320533384574,757.0,1.0171630958514133,757.0
157.0,17.8,0.8,1.42,0.0,48.0,45.0,39621.97439136126,703.0,21035.17780713116,703.0,18677.637021663024,700.0,1.40026366445887,709.0
77.0,12.1,0.97,1.05,81.0,15.0,87.0,180.80749820169623,517.0,1.7440233181607425,580.0,179.73873772475827,517.0,1.0030707997559292,520.0
160.0,10.0,0.2,1.76,63.0,66.0,90.0,3401.8157799193846,742.0,753.1822809296809,739.0,2649.7378274702533,742.0,0.9995218314442654,637.0
73.0,15.5,0.17,1.55,30.0,42.0,60.0,11258.84265261182,748.0,2372.232040119323,748.0,8886.610612492497,748.0,1.0920349375694578,760.0
133.0,18.5,0.62,1.5,6.0,33.0,36.0,31176.614773964728,706.0,12297.909193087315,706.0,18878.705580877413,706.0,1.2757003042414925,721.0
157.0,16.4,0.04,1.92,90.0,90.0,60.0,5345.895972594611,781.0,1469.094027533174,778.0,3905.9997225648617,784.0,1.0091924684556954,790.0
134.0,18.2,0.06,1.05,78.0,48.0,87.0,1871.0595943552844,643.0,633.5539372373173,646.0,1401.8673769008255,496.0,1.0239268990506842,517.0
144.0,14.8,0.45,1.18,81.0,63.0,75.0,1872.3236001122502,499.0,782.7937194423489,667.0,1749.6575325220476,496.0,1.0292461923970877,532.0
154.0,11.6,0.83,1.69,84.0,63.0,39.0,17210.730974564194,886.0,4396.851134589049,886.0,12813.879839975145,886.0,1.117891792809526,898.0
134.0,11.1,0.31,1.01,3.0,75.0,9.0,2051.560082515649,661.0,283.385722963174,661.0,1768.174359552475,661.0,1.011320126806923,649.0
113.0,16.5,0.41,1.15,78.0,81.0,33.0,12408.613167314115,622.0,2303.8465702798076,622.0,10112.504191979622,619.0,1.114970992796614,625.0
138.0,17.4,0.26,1.9,48.0,60.0,39.0,6534.135131055849,511.0,3182.6434015289587,988.0,5561.5961564975205,508.0,1.0393188628319336,712.0
75.0,10.4,0.31,1.62,81.0,72.0,21.0,9571.53174225109,781.0,1190.1660142676974,772.0,8389.790697668126,781.0,1.0856102040100277,799.0
115.0,11.8,0.92,1.29,0.0,27.0,75.0,20160.520999480294,658.0,3433.1430156562237,658.0,16727.37798382407,658.0,1.1885786620791405,661.0
137.0,17.7,0.98,1.17,75.0,6.0,36.0,11341.353221098168,610.0,1637.5848350746328,613.0,9751.745474895326,610.0,1.102942316469314,619.0
95.0,16.3,0.09,1.09,24.0,27.0,87.0,23159.45717648924,640.0,4228.193714402092,640.0,18937.178414250993,637.0,1.188353160143332,640.0
67.0,18.5,0.36,1.73,57.0,63.0,24.0,7248.917077973972,733.0,1625.8481117031033,730.0,5629.719296214005,733.0,1.0624751837793305,763.0
144.0,8.3,0.63,1.57,57.0,48.0,0.0,31047.432716612995,859.0,8353.144445099668,862.0,22705.735389745638,859.0,1.2615799388768922,865.0
113.0,9.3,0.89,1.74,24.0,33.0,18.0,15546.188271443672,811.0,3648.290322440311,811.0,11897.897949003362,811.0,1.1294601369210957,823.0
108.0,17.3,0.91,1.89,51.0,3.0,12.0,22931.515262465706,751.0,7334.461461486306,751.0,15633.646869049593,754.0,1.104114002735084,802.0
151.0,12.7,0.03,1.91,66.0,33.0,30.0,9320.88056262664,775.0,1747.0227850046676,769.0,7695.44203368603,775.0,1.0187650040395495,790.0
88.0,18.7,0.13,1.4,42.0,33.0,78.0,16077.346442355174,706.0,4704.184904346466,706.0,11373.161538008708,706.0,1.147937063947471,718.0
131.0,12.2,0.96,1.5,63.0,63.0,24.0,11005.413990532688,757.0,2394.6622027548874,757.0,8610.751787777801,757.0,1.0808106541904623,775.0
80.0,19.0,0.35,1.54,81.0,75.0,12.0,22930.61478822043,694.0,6383.631008241897,697.0,16571.086608442332,694.0,1.1958388149985906,715.0
149.0,16.9,0.44,1.72,75.0,0.0,48.0,28925.43584703573,886.0,14154.632878624776,886.0,14770.802968410953,886.0,1.1967026591959855,910.0
74.0,15.3,0.69,1.12,90.0,12.0,36.0,2439.247782974314,550.0,93.71576190602582,559.0,2349.827274872351,550.0,1.0243666762783852,565.0
111.0,11.4,0.18,1.38,15.0,15.0,72.0,21796.986980239286,820.0,3328.0725654986672,796.0,18578.413888557658,820.0,1.1688820993717748,820.0
122.0,12.2,0.53,1.23,78.0,33.0,54.0,12322.735675415217,661.0,4382.710873205808,661.0,7940.024802209409,661.0,1.097659856551353,670.0
155.0,16.9,0.61,1.58,45.0,84.0,6.0,29429.199271701164,787.0,18898.76677966983,787.0,10564.642459561752,790.0,1.3011927074926484,799.0
127.0,9.4,0.22,1.93,45.0,66.0,30.0,1845.5225566417364,772.0,308.7096679044205,769.0,1550.5812593417509,496.0,1.0164714268272068,418.0
75.0,15.4,0.68,1.82,6.0,21.0,36.0,12505.791606112243,691.0,3352.0557600324028,694.0,9190.978354097451,691.0,1.0857620354535555,745.0
65.0,15.7,0.96,1.48,51.0,81.0,12.0,1823.1625890145674,634.0,94.3435567808067,637.0,1731.3816894222052,634.0,1.0167114922802039,652.0
116.0,12.1,0.02,1.18,3.0,63.0,72.0,27020.2921679741,742.0,4329.5593660544,742.0,22690.7328019197,742.0,1.1960175323494138,739.0
70.0,19.0,0.71,1.13,36.0,18.0,36.0,2843.4447684566653,544.0,128.25746499490833,550.0,2726.533623050228,541.0,1.0324094940952155,553.0
93.0,9.5,0.69,1.21,30.0,66.0,54.0,2948.6637308597933,610.0,297.70698765917496,613.0,2657.880386643699,610.0,1.0269120160369776,619.0
141.0,19.1,0.38,1.04,90.0,78.0,84.0,1336.4208366509386,496.0,94.87266430504155,616.0,1258.2354739751243,496.0,1.0255834515477769,454.0
81.0,15.4,0.73,1.9,39.0,54.0,66.0,6384.380164083657,721.0,1823.0607325299507,721.0,4561.319431553707,721.0,1.0362020120396414,766.0
74.0,17.6,0.34,1.57,12.0,24.0,18.0,16724.109179266274,709.0,3591.9666948765225,709.0,13147.743395975442,706.0,1.1344794797940667,733.0
145.0,18.2,0.39,1.93,27.0,15.0,48.0,42768.896688462926,970.0,19046.28088835069,964.0,23892.81247378051,976.0,1.0816408729522515,460.0
65.0,9.7,0.76,1.46,60.0,0.0,90.0,1814.9757650736126,655.0,136.90724475337197,658.0,1679.1274335942733,655.0,1.0125810766596652,673.0
135.0,9.1,1.0,1.14,33.0,63.0,51.0,2136.595071963909,652.0,148.6184280831185,658.0,1989.9892194028978,652.0,1.0173783410572064,652.0
93.0,8.6,0.5,1.77,15.0,18.0,75.0,12284.552032872574,895.0,1418.6837594371646,892.0,10897.086832246641,895.0,1.0939389194907152,919.0
86.0,19.2,0.91,1.04,66.0,72.0,54.0,752.7082933900954,529.0,16.368838585091225,550.0,739.5762164446425,529.0,1.0100930823091487,538.0
100.0,9.7,0.51,1.99,42.0,78.0,45.0,765.2509649189798,496.0,30.54744123925002,520.0,740.2679789427816,496.0,1.011733868391261,427.0
145.0,16.4,0.06,1.47,12.0,84.0,12.0,4010.3092484369017,508.0,434.06411012103354,523.0,3619.827910455645,505.0,1.0418185033501715,604.0
69.0,12.3,0.72,1.85,48.0,27.0,36.0,6734.135576008817,724.0,1153.797377864973,724.0,5580.338198143844,724.0,1.0341563530698872,775.0
147.0,13.5,0.18,1.15,75.0,6.0,36.0,29225.650230282732,733.0,6673.717863245467,733.0,22551.932367037265,733.0,1.1658255492525675,736.0
151.0,10.5,0.58,1.48,66.0,45.0,72.0,3412.3037541421336,820.0,1028.3035255084328,820.0,2384.0002286337008,820.0,1.0258350343128169,826.0
69.0,18.1,0.73,1.59,0.0,30.0,69.0,9509.549406312959,616.0,1371.566898298911,619.0,8158.690536479579,616.0,1.079672422923424,646.0
92.0,14.4,0.58,1.24,66.0,45.0,90.0,2353.5353655116214,610.0,295.25664948004123,613.0,2062.8463066375166,610.0,1.023419315135826,622.0
130.0,12.8,0.15,1.38,69.0,72.0,84.0,2596.920930778326,835.0,558.0254690674099,835.0,2044.9116893217285,838.0,1.019893160309309,835.0
70.0,14.8,0.5,1.41,57.0,72.0,69.0,845.6827019278165,520.0,82.08247603228313,631.0,823.2481063416375,520.0,1.0124898321169786,646.0
155.0,8.0,0.97,1.87,15.0,45.0,3.0,2206.105156563546,745.0,139.8162856237475,739.0,2074.2874525917227,745.0,1.0103645456400314,436.0
90.0,9.6,0.75,1.86,81.0,30.0,24.0,15010.92840664603,787.0,3959.2801471857365,787.0,11051.648259460293,787.0,1.0775016144687004,838.0
70.0,19.8,0.37,1.78,27.0,54.0,87.0,16771.144150778724,757.0,4314.604673729464,751.0,12470.91585503172,757.0,1.1392951645001737,784.0
123.0,8.6,0.23,1.65,78.0,9.0,69.0,3721.2736744390986,949.0,616.7171053371508,946.0,3113.2678728226756,949.0,1.0242820907080425,985.0
90.0,12.4,0.69,1.19,81.0,36.0,45.0,5499.307132397163,604.0,620.751193617878,607.0,4891.785678474709,604.0,1.0487646569883495,613.0
104.0,12.1,0.29,1.89,87.0,72.0,69.0,2420.984183644226,508.0,511.6036804989001,901.0,2236.701085506733,505.0,1.0297165930449645,415.0
127.0,10.7,0.45,1.61,63.0,30.0,84.0,4910.540028910875,877.0,1046.3817071491121,874.0,3885.05430929576,880.0,1.0402259761457515,919.0
69.0,9.8,0.1,1.12,66.0,66.0,18.0,7397.250719486647,643.0,614.3475579698998,646.0,6802.515611986156,643.0,1.064678288221346,646.0
103.0,10.5,0.79,1.36,6.0,84.0,60.0,14347.10037946539,661.0,2821.104621244107,661.0,11525.995758221283,661.0,1.1246957367465233,670.0
159.0,18.1,0.94,1.11,21.0,9.0,30.0,20104.685317537347,622.0,3191.4931612289147,625.0,16965.941163816962,622.0,1.1762499578474759,625.0
99.0,13.3,0.81,1.62,12.0,33.0,24.0,12844.355071054868,721.0,2647.4573522304436,718.0,10220.032701789129,721.0,1.1019732986085196,742.0
155.0,13.0,0.81,1.8,42.0,15.0,18.0,36445.32164389353,859.0,14747.17420193645,859.0,21728.20241477033,856.0,1.283307621697898,880.0
108.0,14.4,0.98,1.41,0.0,69.0,18.0,3608.794241728539,670.0,580.9009834907852,670.0,3027.893258237754,670.0,1.0373193575738555,676.0
64.0,12.9,0.22,1.93,78.0,39.0,51.0,5243.436745791301,895.0,927.6819775388831,892.0,4318.548770089592,895.0,1.0389794144467597,913.0
91.0,10.4,0.3,1.99,3.0,54.0,60.0,15047.335192037239,946.0,2598.099743558354,940.0,12480.523217045002,946.0,1.1222182133109058,994.0
113.0,15.9,0.59,1.02,84.0,15.0,15.0,13152.218862973708,577.0,1339.809040778673,580.0,11843.485466717786,574.0,1.101314697365674,583.0
119.0,15.0,0.55,1.47,33.0,87.0,63.0,8427.791474147858,715.0,2535.0453550617294,715.0,5892.746119086129,715.0,1.0765500967724464,727.0
119.0,14.5,0.01,1.4,78.0,9.0,39.0,26955.70053285254,778.0,7949.476262316242,778.0,19105.722963590175,781.0,1.1582197767082623,790.0
137.0,14.3,0.7,1.09,48.0,33.0,0.0,22629.588450747247,595.0,4353.528898172608,598.0,18334.781263362594,595.0,1.1948414283215458,604.0
84.0,16.9,0.6,1.96,15.0,3.0,12.0,21239.489581270514,739.0,6694.867610256435,736.0,14616.242969607287,742.0,1.109524122528933,820.0
80.0,19.7,0.01,1.77,6.0,75.0,87.0,32442.923563137818,832.0,10279.789168645239,832.0,22163.13439449258,832.0,1.2876339100753642,847.0
157.0,18.4,1.0,1.56,78.0,81.0,36.0,10511.639988579098,721.0,2430.9330436899527,718.0,8132.587662152893,724.0,1.0797419277249327,769.0
160.0,10.7,0.65,1.29,0.0,69.0,78.0,48665.11293647119,748.0,15754.570776463974,748.0,32912.93138792482,745.0,1.4104438290040797,748.0
71.0,19.6,0.17,1.74,72.0,39.0,3.0,16852.70366386893,787.0,3123.5035756862235,784.0,13736.71292692363,787.0,1.1427860091784026,829.0
88.0,16.4,0.17,1.35,48.0,60.0,36.0,6251.585245925651,721.0,1617.501993276106,721.0,4634.083252649545,721.0,1.0567411655853605,727.0
120.0,19.5,0.37,1.95,6.0,78.0,60.0,32718.104456379446,949.0,14956.476364318234,946.0,17794.391499809415,949.0,1.3025782739715377,967.0
74.0,10.3,0.49,1.5,36.0,0.0,72.0,8173.234146655146,694.0,1014.8526619136937,691.0,7169.663190781841,694.0,1.0621135941007407,718.0
96.0,11.4,0.61,1.18,15.0,87.0,12.0,429.57201257777064,496.0,24.878709351608165,619.0,420.63881370597454,496.0,1.0095628143095103,523.0
60.0,13.6,0.38,1.79,39.0,18.0,9.0,12235.094357357319,742.0,2066.7601991877473,739.0,10200.909570462645,742.0,1.0779785787118712,775.0
75.0,10.1,0.55,1.18,9.0,30.0,54.0,6293.360157458812,610.0,378.27807564256545,613.0,5920.270313043848,610.0,1.0545793140838648,616.0
103.0,13.6,0.69,1.98,78.0,87.0,54.0,6049.9850730892895,853.0,2538.2204866571474,853.0,3511.764586432142,853.0,1.0521402853487634,877.0
157.0,19.1,1.0,1.3,63.0,12.0,12.0,36452.56897993868,679.0,11292.589651574384,682.0,25269.501088551253,679.0,1.3234746200859764,688.0
132.0,18.2,0.01,1.1,78.0,66.0,60.0,7545.73556834678,661.0,2985.9005534526887,661.0,4559.835014894092,661.0,1.0694914212247084,661.0
71.0,18.8,0.65,1.41,9.0,90.0,69.0,7648.021524448328,613.0,920.2905489675959,616.0,6737.105934768379,613.0,1.06834189147822,631.0
144.0,17.6,0.96,1.12,48.0,63.0,33.0,3424.611366349852,601.0,475.108660976161,604.0,2957.4667841365494,601.0,1.0331457616161817,607.0
116.0,13.7,0.96,1.59,87.0,3.0,45.0,8422.070424285683,721.0,1528.2496318146423,721.0,6893.8207924710405,721.0,1.0589865116805393,745.0
110.0,9.7,0.77,1.65,75.0,21.0,63.0,4503.033062542545,748.0,1161.2855288867477,742.0,3368.6105544032966,748.0,1.034413182363636,781.0
127.0,12.3,0.14,2.0,15.0,45.0,33.0,5996.61230694542,796.0,718.8179680062376,790.0,5348.182552531481,796.0,1.0333536969586243,811.0
88.0,11.2,0.56,1.65,39.0,36.0,33.0,8306.93408285406,751.0,1478.2106366806674,745.0,6869.13902945374,751.0,1.0605401780453414,781.0
92.0,8.9,0.02,1.27,81.0,21.0,27.0,11613.398469486956,775.0,1015.1665313299218,778.0,10598.973840656447,775.0,1.0793110696801314,778.0
92.0,8.9,0.39,1.53,3.0,63.0,72.0,12255.03234253822,829.0,1198.7071511054946,832.0,11061.231792371733,829.0,1.1021546187572406,835.0
149.0,14.5,0.15,1.7,3.0,3.0,75.0,14043.673465566282,712.0,13053.636010210677,997.0,10963.992494905684,712.0,1.0997547899664717,403.0
75.0,12.7,0.37,1.37,87.0,6.0,24.0,10095.303681925128,676.0,1062.5667566215961,676.0,9032.736925303532,676.0,1.0650822419181145,700.0
129.0,9.8,0.54,1.21,27.0,66.0,54.0,7633.265563884186,694.0,1306.6947097894254,694.0,6326.570854094761,694.0,1.0562866973828626,697.0
104.0,16.6,0.97,1.51,54.0,69.0,36.0,3098.014100712616,700.0,594.7854802909537,700.0,2503.228620421662,700.0,1.0273846803527042,712.0
100.0,17.7,0.59,1.22,30.0,24.0,45.0,12337.779888340714,619.0,2196.4369413232507,622.0,10194.576698881488,616.0,1.1101932398499879,628.0
109.0,14.3,0.16,1.27,24.0,63.0,78.0,18623.186298849458,706.0,3514.650207648565,688.0,15154.774923507268,706.0,1.156149039273855,709.0
156.0,10.3,0.66,1.74,87.0,21.0,51.0,17315.994119798095,943.0,5741.487982837734,943.0,11574.50613696036,943.0,1.1199442104965798,955.0
75.0,10.8,0.78,1.35,0.0,84.0,81.0,7402.345099597864,631.0,549.435195917873,631.0,6852.909903679991,631.0,1.0634606611794426,643.0
105.0,11.0,0.07,1.77,21.0,48.0,72.0,4793.807284727183,724.0,448.91631259175665,721.0,4362.754341119544,724.0,1.0193528315476348,415.0
73.0,8.8,0.64,1.5,36.0,15.0,42.0,10231.447231799997,694.0,1460.68011936324,694.0,8770.767112436757,694.0,1.0734136801176903,706.0
71.0,19.0,0.59,1.57,42.0,72.0,18.0,3773.5010509713825,649.0,770.7193334071872,652.0,3017.3399131038973,649.0,1.0365291124468308,667.0
115.0,8.1,0.52,1.09,45.0,69.0,42.0,1577.1820352725674,661.0,204.8541561522934,664.0,1374.2620250118096,661.0,1.0119232342619573,661.0
